Text,True_Label,predicted_label,is_correct
presiden ukraina volodymyr zelensky mengikuti acara gay pride new york,1,0,False
potongan video banjir harapan kalimantan selatan air lekas surut,1,0,False
pertemuan jokowi surya paloh pengamat momentum rekonsiliasi politik,0,0,True
vaksin covid sebabkan mandul,1,0,False
video lindungi selamatkan menjaga keutuhan negeri ini…,1,0,False
pdip perpu cipta kerja langkah antisipasi hadapi krisis global,0,0,True
arab saudi merayakan lockdown,1,0,False
djarot badan kajian mpr sepakat hidupkan pphn amandemen uud,0,0,True
anies baswedan nyatakan nyapres nasdem digandeng,0,0,True
golkar ppp pan merumuskan agenda politik bertiga bersatu,0,0,True
bahaya menyebarkan ucapan selamat gambar video,1,0,False
pemerintah stop layanan krl mrt lrt transjakarta jabodetabek april,1,0,False
airlangga pendekatan ridwan kamil setahun,0,0,True
foto malak al tanani terbunuh pesawat perang israel,1,0,False
pwnu jawa barat klarifikasi ridwan kamil bantuan rp triliun,0,0,True
pesan whatsapp ketua komisi i dprd riau tawarkan lelang mobil,1,0,False
narasi surat kabar negri koran independent observer,1,0,False
presiden jokowi beli sepatu kets tenun berkunjung bali kayak anak,0,0,True
capres koalisi gerindra pkb prabowo ojo kesusu,0,0,True
twice konser pendukung persib,1,0,False
rencana demo tolak kenaikan bbm besaran besok jokowi,0,0,True
white koffie berbahaya kandungannya mudah terbakar,1,0,False
jokowi jamin hak eksil eropa timur wni,0,0,True
video berita viral yusril gandeng hotman paris bikin sby ahy tertolong berita terbaru,1,0,False
suharso monoarfa diberhentikan mardiono pelaksana tugas ketum ppp,0,0,True
tomy winata dampingi jokowi lepas bantuan banjir pakistan,0,0,True
ketua bem udayana tindakan organisasi sipil menjelang ktt g penyempitan demokrasi,0,0,True
kaesang terjun politik gibran penjajakan,0,0,True
tempati posisi kandidat capres relawan jokowi sandiaga pemberi semangat,0,0,True
gerindra pkb berkoalisi ppp berharap pasangan pilpres,0,0,True
modus pencurian menyemprot bius helm pengendara roda,1,0,False
anies baswedan review film kriminalisasi pelemahan demokrasi,0,0,True
petugas bea cukai mali menghentikan penyelundupan emas tentara prancis,1,0,False
nusron wahid peserta aksi seribu orang ludahi muka,1,0,False
gambar sampul majalah tempo bayang bayang paloh,1,0,False
jokowi pastikan menonton balapan motogp,0,0,True
kpu bolehkan partai kursi dpr pakai nomor urut parpol pemilu,0,0,True
foto erdogan mengusung keranda jenazah muaddzin masjid istanbul,1,0,False
artikel pakar keuangan amerika pinjol ramai peminat negara suka ngutang,1,0,False
presiden hadiri pesta artis hajatan warga digusur,1,0,False
jokowi terima surat kepercayaan duta negara sahabat,0,0,True
alasan nasdem ganti ketua fraksi dpr ahmad ali robert rouw,0,0,True
poster habib rizieq shihab tarik dukungan prabowo,1,0,False
pemberontakan madiun usaha pki merebut kuasa,0,0,True
demo tolak kenaikan harga bbm pekan bem si klaim libatkan orang,0,0,True
wapres ma ruf amin hadiri pengkukuhan pengurus pbnu balikpapan,0,0,True
foto cuitan presiden tertukar…,1,0,False
gambar tangkapan layar artikel kompas com heru budi anggota banser sunat infak masjid shadaqoh,1,0,False
bantuan rp juta kemenag,1,0,False
pandemi covid dibebaskan narapidana pencuri ayam terpidana koruptor,1,0,False
video perwira wercok nyamar mahasiswa memakai jaket almamater ditangkap wercok berseragam dipukuli,1,0,False
keterbukaan partai nasdem demokrat pks dinilai tradisi politik indonesia,0,0,True
terpilih ketua dewan pers menggantikan azyumardi azra profil ninik rahayu,0,0,True
peneliti brin tegaskan pernyataannya relawan prabowo puan tendensius,0,0,True
air rebusan bawang putih menyembuhkan virus corona,1,0,False
pemuda solo meninggal makan kangkung berisi lintah,1,0,False
mk bolehkan menteri nyapres mundur jokowi evaluasi kinerja menteri cuti,0,0,True
gerindra kunci posisi capres koalisi pkb,0,0,True
kpu sosialisasikan migrasi data sipol pemilu,0,0,True
video bayi pakistan berusia ditembak ayah kandungnya maret,1,0,False
salah jenis penyiksaan komunis biadap muslim uighur,1,0,False
ahli kebijakan publik dampak berbahaya isu jokowi periode,0,0,True
nama kandidat cawapres anies baswedan muncul perundingan ahy khofifah,0,0,True
jelang pemilu lembaga survei nama unik diakui kpu,0,0,True
foto badan beruntung hidup tersambar petir,1,0,False
habis makan kepiting minum susu makan pisang racun,1,0,False
asosiasi khawatir jabatan kepala desa gula manis,0,0,True
akun telegram bursa efek indonesia,1,0,False
flyer donasi bantu penyembuhan syifa penyumbatan usus lazisnu kecamatan rumpin,1,0,False
tolak wacana hadirkan pphn konvensi ketatanegaraan fraksi golkar mengada,0,0,True
resto mang engking rumah makan pendana radikal khilafah perusak nkri,1,0,False
vaksin covid mengandung luciferase alat pelacak,1,0,False
pkb tampung kaesang pangarep terjun politik,0,0,True
undangan wawancara kerja diskominfo jawa barat,1,0,False
menkumham paspor wni keturunan filipina,0,0,True
pkb gerindra usung ketum capres fadli zon bicara elektabilitas,0,0,True
pks terbuka ajakan berkoalisi koalisi indonesia bersatu,0,0,True
tembak mati tni opm pemerintah hentikan pembangunan papua,0,0,True
info pembuatan sim kolektif alun alun surakarta,1,0,False
pks pastikan rapimnas besok bahas capres koalisi,0,0,True
anggap demo april berjalan tertib polisi terima kasih adik mahasiswa,0,0,True
foto masjid meledak salat jumat jamaah meninggal dunia,1,0,False
jokowi tni polri disiplinkan anggotanya tolak ikn,0,0,True
pesan berantai penelitian online mahasiswi ilmu psikologi kesehatan fakultas kedokteran universitas brawijaya,1,0,False
tentara cina masuk indonesia malam terang terangan pakai seragam,1,0,False
komisi ix dpr panggil idi bahas pemecatan terawan,0,0,True
tangkapan layar berita rk ajak abu janda relawan uji vaksin covid buatan china,1,0,False
anak meninggal rumah sakit akibat terbentur biaya,1,0,False
dpr disarankan bentuk pansus bongkar mafia minyak goreng,0,0,True
gibran masuk radar pilgub dki pdip tanggung solo,0,0,True
bupati karanganyar tanah rumah jokowi colomadu dikuasai setneg,0,0,True
foto karya fenomenal ahok beli tanah beli bus rongsokan,1,0,False
icw harga pengadaan gorden rumah dinas dpr masuk akal,0,0,True
akun facebook bupati samosi vandiko t gultom,1,0,False
sri mulyani lelang miras solusi defisit anggaran,1,0,False
jokowi teken perpers knkt batas usia anggota diubah,0,0,True
pantesan kampanye kw sepi uang transport massa ditilep tim suksesnya,1,0,False
lianhua qingwen obat covid,1,0,False
psi desak ruu perampasan aset disahkan,0,0,True
meletakkan bawang telapak kaki menyembuhkan kanker malaria,1,0,False
viral pendaki meninggal gunung bawakaraeng,1,0,False
foto warga papua demo tolak pdip papua,1,0,False
kewenangan label halal mui pt surveyor indonesia,1,0,False
belajar tatap muka resmi januari anak wajib swab test sekolah,1,0,False
pemberitahuan pemenang undian bank bri,1,0,False
alasan partai demokrat dukung uji materiil ambang batas presiden persen,0,0,True
nasdem piagam deklarasi koalisi perubahan tuntas tinggal cari momentum,0,0,True
foto anak irak tidur gambar sosok ibunya,1,0,False
broadcast chat lowongan kerja operator produksi pt astra group,1,0,False
pesan singkat undian hadiah tokopedia,1,0,False
diculik umur anak kejadian d angkot lebak bulus parung ibunda si bayi dihipnotis,1,0,False
video salat berbahasa indonesia,1,0,False
kedelapan pendaftaran peserta pemilu partai daftar kpu,0,0,True
video casino arab saudi,1,0,False
orang napi dibebaskan lp pledang pondok rajeg bogor,1,0,False
video terebongkarrrr korupsi miliar miras dki anis baswedan,1,0,False
innalillahi detik detik ular piton teln bocah hidup hidup sang ayah pasrah,1,0,False
maafkan masyarakat lombok,1,0,False
kpu pastikan penggunaan kotak suara kardus pemilu,0,0,True
foto tentara negara dakocan pangkalan darwin,1,0,False
video balita selamat wlo sdh berhari tertimbun abu vulkanik semeru,1,0,False
ridwan kamil capres golkar airlangga mekanismenya,0,0,True
bantuan pulsa rp ribu guru dosen pelajar,1,0,False
aksi bem jabotabek,1,0,False
khusus non muslim gratis bbm liter baca syahadat,1,0,False
siaran tvonenews harta pejabat meningkat drastis pandemi bonus jual corona vaksin,1,0,False
sby demokrat dipercaya menjalankan pemerintahan janji indonesia jadikan negara maju,1,0,False
profil marsekal muda tni taspin hasan komandan pasukan elite kopasgat tni au,0,0,True
video narasi tertangkap orang membakar gambar habib rizieq,1,0,False
foto calon wabup muratara inayatullah berduaan wanita mobil,1,0,False
demokrat usung ahy cawapres anies baswedan pks nggak,0,0,True
burung elang ikan menangkap ikan hiu laut,1,0,False
jakarta tanggal februari lockdown,1,0,False
foto restoran tai lu bau busset,1,0,False
akun whatsapp bupati jembrana i nengah tamba,1,0,False
pidato henry kissinger februari vaksinasi massal modifikasi genetik,1,0,False
putin hadir ktt g parade angkatan laut,1,0,False
kunjungi xi jinping jokowi terbang tokyo temui pm fumio kishida,0,0,True
anak anak presiden main politik megawati tutut puan ahy gibran,0,0,True
ulama umat muslim dimusuhi guru agama cium tangan,1,0,False
prabowo subianto putuskan pilpres rakernas gerindra pekan,0,0,True
berita merdeka com maruf amin jokowi mukjizat berbicara binatang nabi sulaiman,1,0,False
surat kepala bkn pedoman pengangkatan tenaga honorer kategori ii formasi ta cpns,1,0,False
peneliti smrc bilang persen masyarakat pemilu diundur,0,0,True
anies baswedan gelar amirul amanah pemimpin amanah,1,0,False
uya kuya hipnotis aldilla jelita istri indra bekti,1,0,False
mahfud md belajar orde otoritarianisme tumbuh bangun stabilitas politik,0,0,True
enggan perpanjang polemik yenny wahid cak imin dibahas,0,0,True
kali ciliwung mw bilang aniesbaswedan im coming,1,0,False
reshuffle kabinet jokowi tersenyum mengangguk,0,0,True
artikel kentutnya membunuh nyamuk pria diincar perusahaan pestisida,1,0,False
daftar kartu indonesia pintar pendaftaran agustus,1,0,False
peluang ganjar duet khofifah diprediksi,0,0,True
singapura batam kamera hp nokia terbaru,1,0,False
safari politik pilpres puan maharani temui surya paloh,0,0,True
gisel hamil anak gading marten,1,0,False
kalah saing bikin sakit hati jokowi copot prabowo,1,0,False
menlu rusia dilarikan rs sanglah bali,1,0,False
ridwan kamil bawa air tanah kabupaten kota jawa barat ikn,0,0,True
harta kekayaan calon kepala otorita ikn tumiyana tajir,0,0,True
ganjar pranowo unggul survei pilpres kalahkan anies prabowo,0,0,True
pulang terima sanksi dpp pdip fx hadi rudyatmo disambut ratusan kader,0,0,True
alasan ridwan kamil gabung golkar,0,0,True
heran ya demo seramai stasiun tv ga meliput,1,0,False
koalisi capres pks kutip jokowi ojo kesusu,0,0,True
mpp pemberhentian suharso monoarfa menyelamatkan ppp,0,0,True
menanak nasi bawang putih bermanfaat kesehatan,1,0,False
jokowi kemhan kelola info intelijen fadli zon nggak presiden,0,0,True
pkb pengamat politik duga partai pemilu ditunda,0,0,True
akun whatsapp bupati purwakarta ambu anne ratna mustika,1,0,False
pendamping sertifikasi halal umkm syaratnya gp anshor,1,0,False
kuburan massal korban viruscorona italia,1,0,False
puan maharani sanksi terkait dewan kolonel alasan pdip,0,0,True
perindo masuk dpr hary tanoe tolak wacana jokowi periode,0,0,True
ide penundaan pemilu syarat pemilu ditunda,0,0,True
gubernur lemhanas andi widjajanto kembangkan metodologi big data,0,0,True
foto ikan hiu lompat laut,1,0,False
tangkapan layar artikel kpk coblos calon uang sembako,1,0,False
akun facebook ketua kpu ri arief budiman,1,0,False
foto jenazah covid bekasi,1,0,False
video raja bahrain dikawal robot,1,0,False
puteri ameera anaknya raja salman,1,0,False
tukul arwana meninggal dunia,1,0,False
jokowi melarang umat islam berkerumun masjid idul fitri,1,0,False
pemerintah bentuk satgas pulau terluar buntut lelang kepulauan widi,0,0,True
tautan hadiah rp rangka ulang bri,1,0,False
konflik polisi warga wadas wakil ketua dpr musyawarah,0,0,True
properti prabowo paris dasco dilaporkan lkhpn aset perusahaan,0,0,True
didesak tegur jokowi endorse capres bawaslu nggak ibadah,0,0,True
pemerintah norwegia ulah polisi masuk melepaskan anjing menyerang imam masjid,1,0,False
sanksi berkendara malam jakarta,1,0,False
peneliti brin masyarakat indonesia butuh partai politik,0,0,True
kipas angin listrik diletakkan dahi menghilangkan virus,1,0,False
mahasiswa uny positif corona,1,0,False
prabowo bertemu ketua partai nasdem surya paloh,0,0,True
mardiono klaim ppp solid konflik suharso monoarfa meruncing,0,0,True
jokowi dukung bawaslu program pengawas medsos ngipas ngipasi situ,0,0,True
foto kucing bernama mikael panther of kharkiv dilatih tentara ukraina,1,0,False
pemekaran kota yogyakarta,1,0,False
foto anak korban vaksinasi covid,1,0,False
megawati kumpulkan kader pdip juni ganjar pranowo mesti pastikan membela rakyat,0,0,True
meninggal covid bersaudara menunggu diadopsi,1,0,False
pengamat politik menilai pernyataan bamsoet tunda pemilu relevan,0,0,True
megawati jauhi anak agama besarnya membunuh orang,1,0,False
video mampus dah tuh dep colector td siang d grt kota,1,0,False
ppp gelar rapimnas putuskan usung anies baswedan pilpres,0,0,True
surat edaran pengangkatan tenaga honorer cpns tes kementerian pendidikan kebudayaan direktorat jenderal guru tenaga kependidikan,1,0,False
foto dokumentasi pernikahan massal pria dewasa gadis pra remaja,1,0,False
video mati tembak jenazah pejuang syahid imam samudera segar,1,0,False
judul berita minum air bekas cucian kaki jokowi warga langsung larikan kerumah sakit karna sluruh tubuhnya mengalami gatal gatal,1,0,False
demokrat sumut bersih bersih pendukung moeldoko,0,0,True
video atlet asing peserta asian games menari iringan lagu meraih bintang bandara soekarno hatta,1,0,False
video kiamat australia rusia kerahkan pasukan perbatasan indonesia australia pulau pasir,1,0,False
survei lsi pdip unggul persen golkar disalip demokrat,0,0,True
foto sop k nt l jaran alat vital kuda daerah rungkut pasar soponyono,1,0,False
deretan pejabat pimpinan lembaga diusir dpr,0,0,True
charta politika ganjar pranowo sandiaga uno miliki elektabilitas tertinggi,0,0,True
ganjar temui tokoh kondangan makassar,0,0,True
foto vtube skrg dibawah naungan fifa,1,0,False
pks kebebasan seksual diatur ruu tpks kompaks salah alamat,0,0,True
sandiaga uno cawapres terpopuler versi survei populi center,0,0,True
muncul desakan nasdem kabinet wasekjen singgung partai berkeringat,0,0,True
kpk ciduk bupati bogor ade yasin ridwan kamil kaget,0,0,True
penemuan sabu nanas indonesia,1,0,False
akun whatsapp kepala dinas pu bina marga sumber daya air sidoarjo dwi eko saptono,1,0,False
profesor gabe bin abdulah berasal amerika latin kagum pendukung prabowo,1,0,False
seleksi penjabat gubernur ketat jumimart uji kelayakan,0,0,True
foto pemerintah launching mobil esemka terbaru series j owi warna hitam elegan,1,0,False
video erupsi gunung sinabung false video of mount sinabung eruption,1,0,False
usulan jabatan kades diperpanjang mendagri kaji positif negatifnya,0,0,True
ksp penjabat gubernur wujudkan visi misi jokowi daerah,0,0,True
destinasi wisata jogja tertutup tgl maret,1,0,False
erick thohir perkenalkan nu women jelang abad nahdlatul ulama,0,0,True
cacar monyet ditularkan hubungan seksual laki laki,1,0,False
puan maharani berharap demo bem si april kekerasan,0,0,True
prabowo pisah pisah,0,0,True
akun twittter doku id csdokuid dokucare,1,0,False
pendaftaran vaksin nusantara whatsapp,1,0,False
korban virus corona pik,1,0,False
reshuffle kabinet gerindra hak presiden jokowi,0,0,True
beredar percakapan pengamanan partai verifikasi komisioner kpu,0,0,True
sekjen golkar partai parlemen non parlemen gabung kib,0,0,True
masak dibilang ikan buntal,1,0,False
nasdem koalisi pks demokrat semudah membalikkan telapak tangan,0,0,True
vietcong belajar taktik gerilya indonesia,1,0,False
ngeri perangduniake russia ukraina,1,0,False
indomaret voucher gratis senilai rp,1,0,False
video demonstrasi anti lockdown london,1,0,False
kayu gelondongan impor china berisikan amunisi,1,0,False
tanggapi sinyal reshuffle pendeklarasian anies demokrat publik menilai,0,0,True
pdip tampakkan wajah duet ganjar ahok diumumkan publik,1,0,False
jokowi tentukan menpan rb pengganti tjahjo kumolo,0,0,True
demokrat tanggapi tudingan hasto pdip kecurangan dpt,0,0,True
anies baswedan hadiri pernikahan kaesang pangarep erina gudono,0,0,True
wakil bupati banggai berniat menyumbang dana pondok pesantren renovasi,1,0,False
